Level        PRESSURE   K11    K12    K13    K14    K15    K16    K17    K18    K19    K20
 175  1.025E-04   1.720E-03  4.338E-02  6.100E-03  1.239E-02  2.923E-04  3.990E-02  4.562E-04  3.982E-03  3.575E-03  2.413E-03
 176  7.656E-05   1.770E-03  4.338E-02  6.246E-03  1.274E-02  2.948E-04  3.990E-02  4.725E-04  4.124E-03  3.704E-03  2.500E-03
 177  5.730E-05   1.807E-03  4.338E-02  6.352E-03  1.299E-02  2.966E-04  3.990E-02  4.843E-04  4.229E-03  3.797E-03  2.564E-03
 178  4.311E-05   1.837E-03  4.338E-02  6.432E-03  1.319E-02  2.978E-04  3.990E-02  4.929E-04  4.312E-03  3.868E-03  2.611E-03
 179  3.270E-05   1.862E-03  4.338E-02  6.493E-03  1.333E-02  2.985E-04  3.990E-02  4.989E-04  4.380E-03  3.920E-03  2.647E-03
 180  2.521E-05   1.884E-03  4.338E-02  6.553E-03  1.348E-02  2.989E-04  3.990E-02  5.041E-04  4.461E-03  3.973E-03  2.682E-03
 181  1.998E-05   1.906E-03  4.338E-02  6.665E-03  1.377E-02  2.990E-04  3.990E-02  5.133E-04  4.647E-03  4.082E-03  2.755E-03
 182  1.605E-05   1.921E-03  4.338E-02  6.803E-03  1.413E-02  2.990E-04  3.990E-02  5.244E-04  4.880E-03  4.215E-03  2.843E-03
 183  1.141E-05   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
 184  8.095E-06   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
 185  5.717E-06   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
 186  4.031E-06   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
 187  2.843E-06   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
 188  2.007E-06   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
 189  1.419E-06   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
 190  1.006E-06   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
 191  7.138E-07   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
 192  5.079E-07   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
 193  3.613E-07   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
 194  2.573E-07   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
 195  1.835E-07   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
 196  1.308E-07   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
 197  9.332E-08   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
 198  6.665E-08   1.922E-03  4.338E-02  6.821E-03  1.417E-02  2.990E-04  3.990E-02  5.258E-04  4.909E-03  4.231E-03  2.854E-03
